,loss,accuracy,val_loss,val_accuracy
29,0.5110373497009277,0.742143452167511,0.5079097747802734,0.7400383949279785
30,0.510997474193573,0.7419674396514893,0.5079132914543152,0.7412088513374329
31,0.5109342336654663,0.7416329979896545,0.5099263191223145,0.745479941368103
32,0.5111446976661682,0.7413161993026733,0.5081119537353516,0.7427283525466919
33,0.5105118155479431,0.7419938445091248,0.5081304311752319,0.7390527725219727
34,0.5107875466346741,0.7419410347938538,0.5078825354576111,0.7404388189315796
35,0.5108013153076172,0.7418001890182495,0.5078650712966919,0.7397817373275757
36,0.5104880332946777,0.7419410347938538,0.5080468654632568,0.7424819469451904
37,0.5112167000770569,0.7414878010749817,0.5078650712966919,0.7411575317382812
38,0.510968804359436,0.74131178855896,0.50830078125,0.7379747033119202
39,0.5106949210166931,0.7415714263916016,0.5081225037574768,0.7423176765441895
40,0.5109480619430542,0.7416769862174988,0.5079671740531921,0.7419686317443848
41,0.510541558265686,0.7417826056480408,0.5080612301826477,0.7423484921455383
42,0.5105177164077759,0.7420598268508911,0.5084680914878845,0.7442581653594971
43,0.5106980204582214,0.7417826056480408,0.5084964036941528,0.7379541993141174
44,0.5107399225234985,0.7416989803314209,0.5082417726516724,0.7424203753471375
45,0.510661244392395,0.7421258091926575,0.5084357857704163,0.74431973695755
46,0.5107598900794983,0.7420246005058289,0.5084794163703918,0.743426501750946
47,0.5105041265487671,0.7424866557121277,0.5082471966743469,0.7433854341506958
48,0.510665774345398,0.7420510053634644,0.5087003111839294,0.7448946833610535
49,0.5105393528938293,0.7423502206802368,0.5101845860481262,0.7323483824729919
50,0.5105814933776855,0.7417166233062744,0.5081049799919128,0.7416914105415344
51,0.5106155872344971,0.7425922751426697,0.5089644193649292,0.7451000809669495
52,0.5105427503585815,0.7416726350784302,0.5080075860023499,0.7388474345207214
53,0.5107006430625916,0.7422798275947571,0.5085755586624146,0.7439809441566467
54,0.5108866095542908,0.742152214050293,0.5078839063644409,0.7421123385429382
55,0.5107345581054688,0.7420026063919067,0.5080269575119019,0.7390425205230713
56,0.5105035901069641,0.7418398261070251,0.5093832612037659,0.7451103329658508
57,0.5104653239250183,0.7417078018188477,0.5083518624305725,0.7415373921394348
58,0.5103762149810791,0.7419146299362183,0.5086513161659241,0.7438166737556458
59,0.510511040687561,0.741985023021698,0.5081865787506104,0.7381903529167175
60,0.5105611681938171,0.7420818209648132,0.5081266760826111,0.7423793077468872
61,0.5105974674224854,0.7423766255378723,0.507965624332428,0.7391862273216248
62,0.5105329751968384,0.741606593132019,0.5084603428840637,0.7434983849525452
63,0.5104309916496277,0.7420554161071777,0.5085195899009705,0.7392170429229736
64,0.5105162262916565,0.7417914271354675,0.5082904100418091,0.743755042552948
65,0.5105005502700806,0.742447018623352,0.5080214738845825,0.7428926229476929
66,0.5103912353515625,0.7419278025627136,0.5079459547996521,0.7424716949462891
67,0.5104127526283264,0.7426670789718628,0.5089909434318542,0.7450076341629028
68,0.5103844404220581,0.7423678636550903,0.5087478160858154,0.7448639273643494
69,0.5108231902122498,0.7422842383384705,0.5098320841789246,0.7456031441688538
70,0.5102906823158264,0.7425306439399719,0.5087375640869141,0.7436010837554932
71,0.5104888677597046,0.7422314286231995,0.5079120993614197,0.7423484921455383
72,0.5105254054069519,0.7422138452529907,0.5078495740890503,0.7410959005355835
73,0.5103693604469299,0.7421654462814331,0.5083287954330444,0.7436832189559937
74,0.510307252407074,0.7419630289077759,0.5079121589660645,0.7392683625221252
75,0.5103840827941895,0.7421698570251465,0.5086535215377808,0.7437653541564941
76,0.5103253126144409,0.7417606115341187,0.5085784792900085,0.7388885021209717
77,0.5102344751358032,0.742310643196106,0.5085849165916443,0.7437653541564941
78,0.5104371309280396,0.741932213306427,0.5082263946533203,0.7424203753471375
79,0.5102353096008301,0.7425790429115295,0.5081782937049866,0.7385188937187195
80,0.5104352831840515,0.7425614595413208,0.5095765590667725,0.738662600517273
81,0.5105395317077637,0.7421258091926575,0.507985532283783,0.7401410937309265
82,0.5103951692581177,0.7421346306800842,0.5088011622428894,0.738498330116272
83,0.5100995898246765,0.7425570487976074,0.5080626606941223,0.7429542541503906
84,0.5104217529296875,0.7418838143348694,0.5079787969589233,0.7391246557235718
85,0.5105266571044922,0.7426538467407227,0.5078051090240479,0.7409829497337341
86,0.5101421475410461,0.7420774102210999,0.508944571018219,0.7449049949645996
87,0.5101770758628845,0.742310643196106,0.5086041688919067,0.7424716949462891
88,0.5103455781936646,0.7422358393669128,0.5079617500305176,0.7392991781234741
89,0.5102910399436951,0.7425130605697632,0.5080596804618835,0.7426564693450928
90,0.5102368593215942,0.7422446608543396,0.5080373287200928,0.7389295697212219
91,0.5102750658988953,0.7417914271354675,0.5089127421379089,0.7451103329658508
92,0.5103599429130554,0.7421830296516418,0.5088105201721191,0.7450281977653503
93,0.5102541446685791,0.7423810362815857,0.5084830522537231,0.7432211637496948
94,0.5105172991752625,0.7418045997619629,0.5096691250801086,0.7452540397644043
95,0.5099807977676392,0.742711067199707,0.5078495144844055,0.7398125529289246
96,0.5100691914558411,0.7423282265663147,0.5078818202018738,0.7399870753288269
97,0.5102131962776184,0.742257833480835,0.5080305933952332,0.7407262921333313
98,0.5101894736289978,0.741826593875885,0.5089359283447266,0.7433751821517944
99,0.5102583169937134,0.7425262331962585,0.5079656839370728,0.7424203753471375
